	name	Longitude	Latitude	address1	city	zip_code	state	display_address	price	rating	review_count
188	Hama Japanese Cuisine	-73.9776382446289	40.7597846984863	11 W 51st St	New York	10019	NY	['11 W 51st St', 'New York, NY 10019']	$$	4.0	359
189	Ni Japanese Delicacies	-73.9881543	40.7185896	88 Essex St	New York	10002	NY	['88 Essex St', 'New York, NY 10002']	$	4.5	45
190	Azasu	-73.985011	40.719758	49 Clinton St	New York	10002	NY	['49 Clinton St', 'New York, NY 10002']	$$	4.0	119
191	Odo	-73.99223	40.74032	17 W 20th St	New York	10011	NY	['17 W 20th St', 'New York, NY 10011']	$$$$	4.0	15
192	Diner By Izakaya	-73.901561	40.692536	56-06 Cooper Ave	Queens	11385	NY	['56-06 Cooper Ave', 'Nowadays', 'Queens, NY 11385']		4.0	1
193	Silver Rice	-73.9568891376257	40.6742123562615	638 Park Pl	Brooklyn	11238	NY	['638 Park Pl', 'Brooklyn, NY 11238']	$$	4.5	259
194	Iki Modern Japanese Cuisine	-73.8328623173734	40.7593752743543	133-42 39th Ave	Flushing	11354	NY	['133-42 39th Ave', 'Hyatt Place Hotel', 'Flushing, NY 11354']	$$$	4.0	244
195	Dream Eatery	-74.0112465935784	40.6295025539906	6712 Fort Hamilton Pkwy	Brooklyn	11219	NY	['6712 Fort Hamilton Pkwy', 'Brooklyn, NY 11219']	$$	4.0	100
196	Zen Ramen & Sushi	-73.98892	40.75185	150 W 36th street	New York	10018	NY	['150 W 36th street', 'New York, NY 10018']	$$	4.5	1465
197	Samurai Sushi	-74.0975059568882	40.8339891469313	245 Paterson Ave	East Rutherford	07073	NJ	['245 Paterson Ave', 'East Rutherford, NJ 07073']	$$	4.5	218
198	Asuka Sushi	-73.99888	40.74529	300 W 23rd St	New York	10011	NY	['300 W 23rd St', 'New York, NY 10011']	$$	4.0	917
199	Kobeyaki	-73.99388	40.7462138	293 7th Ave	New York	10001	NY	['293 7th Ave', 'New York, NY 10001']	$$	4.0	535
200	Ki Sushi	-73.9901	40.68764	122 Smith St	Brooklyn	11201	NY	['122 Smith St', 'Brooklyn, NY 11201']	$$	4.0	687
201	750 Myrtle Diner	-73.95278	40.69486	750 Myrtle Ave	Bedford-Stuyvesant	11205	NY	['750 Myrtle Ave', 'Bedford-Stuyvesant, NY 11205']	$$	4.5	110
202	Geido	-73.97266	40.67792	331 Flatbush Ave	Brooklyn	11217	NY	['331 Flatbush Ave', 'Brooklyn, NY 11217']	$$	4.0	321
203	Yakitori Taisho	-73.9892642	40.729535	5 St Marks Pl	New York	10003	NY	['5 St Marks Pl', 'Ste 1', 'New York, NY 10003']	$$	3.5	1567
204	Sushi Gallery	-73.9933660828876	40.6975970682387	71 Clark St	Brooklyn	11201	NY	['71 Clark St', 'Brooklyn, NY 11201']	$$	4.5	133
205	Ariyoshi	-73.9229787214569	40.7438180001399	4113 Queens Blvd	Sunnyside	11104	NY	['4113 Queens Blvd', 'Sunnyside, NY 11104']	$$	3.5	284
206	Moonrise Izakaya	-73.969762	40.795399	774 Amsterdam Ave	New York	10025	NY	['774 Amsterdam Ave', 'New York, NY 10025']		4.5	31
207	Ten Japanese Cuisine	-73.984748840332	40.6634864807129	440 7th Ave	Brooklyn	11215	NY	['440 7th Ave', 'Brooklyn, NY 11215']	$$	4.0	239
208	Iron Chef House	-73.9925980567932	40.6972664717136	92 Clark St	Brooklyn	11201	NY	['92 Clark St', 'Brooklyn, NY 11201']	$$	4.0	395
209	Ippudo NY	-73.99015	40.73092	65 4th Ave	New York	10003	NY	['65 4th Ave', 'New York, NY 10003']	$$	4.0	9901
210	Isohama	-73.95088	40.78361	1666 3rd Ave	New York	10128	NY	['1666 3rd Ave', 'New York, NY 10128']	$$	4.0	156
211	969 NYC Coffee	-73.88553	40.74779	37-61 80th St	Jackson Heights	11372	NY	['37-61 80th St', 'Jackson Heights, NY 11372']	$	4.5	246
212	Tsurutontan Udon Noodle Brasserie - Midtown	-73.98079	40.75831	64 W 48th St	New York	10036	NY	['64 W 48th St', 'New York, NY 10036']	$$	4.0	397
213	Kenka	-73.988465	40.72913	25 St Marks Pl	New York	10003	NY	['25 St Marks Pl', 'New York, NY 10003']	$$	3.5	1519
214	Hibino	-73.95198	40.742626	10-70 Jackson Ave	Long Island City	11101	NY	['10-70 Jackson Ave', 'Long Island City, NY 11101']	$$	4.0	188
215	Oceans New York	-73.987887	40.737408	233 Park Ave S	New York	10003	NY	['233 Park Ave S', 'New York, NY 10003']		5.0	11
216	Zawa Japanese	-73.9592	40.76397	354 E 66th St	New York	10065	NY	['354 E 66th St', 'New York, NY 10065']	$$$	4.5	96
217	Tomoe Sushi	-74.0001599	40.7277	172 Thompson St	New York	10012	NY	['172 Thompson St', 'New York, NY 10012']	$$$	4.0	924
218	Kakurega Sushi	-73.833354	40.760567	133-44 37th Ave	Flushing	11354	NY	['133-44 37th Ave', 'Flushing, NY 11354']	$$$$	4.0	62
219	SenYa	-73.986101118587	40.7269015463545	109 1st Ave	New York	10003	NY	['109 1st Ave', 'New York, NY 10003']	$$$	4.0	242
220	Blue Ribbon Sushi Bar & Grill - New York	-73.9831978922043	40.7674948014194	308 W 58th St	New York	10019	NY	['308 W 58th St', '6 Columbus Hotel', 'New York, NY 10019']	$$$	4.0	741
221	Yamato Restaurant	-73.97758	40.67192	168 7th Ave	Brooklyn	11215	NY	['168 7th Ave', 'Brooklyn, NY 11215']	$$	4.0	268
222	Jin Ramen	-73.97695	40.78534	462 Amsterdam Ave	New York	10024	NY	['462 Amsterdam Ave', 'New York, NY 10024']	$$	4.0	868
223	Kosaka	-74.0014449879527	40.7381972955808	220 W 13th St	New York	10011	NY	['220 W 13th St', 'New York, NY 10011']	$$$$	4.5	154
224	Shinka Ramen & Sake Bar	-73.9952574670315	40.7170795322745	93 Bowery St	New York	10002	NY	['93 Bowery St', 'New York, NY 10002']	$$	4.5	289
225	Tenzan	-73.9939702657333	40.6151355763058	7117 18th Ave	Brooklyn	11204	NY	['7117 18th Ave', 'Brooklyn, NY 11204']	$$	3.5	289
226	Zest Sushi	-73.9899597167969	40.7178344726563	249 Broome St	New York	10002	NY	['249 Broome St', 'New York, NY 10002']	$$	4.0	809
227	Amber	-73.9798736572266	40.7764053344727	103 W 70th St	New York	10023	NY	['103 W 70th St', 'New York, NY 10023']	$$	4.0	101
228	Kushi Izakaya	-73.99972	40.6053	1934 86st	Brooklyn	11214	NY	['1934 86st', 'Brooklyn, NY 11214']	$$	3.5	67
229	Mei Jin Ramen	-73.953553	40.775049	1574 2nd Ave	New York	10028	NY	['1574 2nd Ave', 'New York, NY 10028']	$$	4.0	649
230	Momoya	-73.977391	40.784043	427 Amsterdam Ave	New York	10024	NY	['427 Amsterdam Ave', 'New York, NY 10024']	$$$	4.0	426
231	Ippudo Westside	-73.98661	40.76344	321 W 51st St	New York	10019	NY	['321 W 51st St', 'New York, NY 10019']	$$	4.0	3624
232	Watawa Sushi	-73.9095	40.774959	33-10 Ditmars Blvd	Astoria	11105	NY	['33-10 Ditmars Blvd', 'Astoria, NY 11105']	$$	4.0	872
233	Ramen Andante	-73.9625803	40.7148695	130 Grand St	Brooklyn	11249	NY	['130 Grand St', 'Brooklyn, NY 11249']	$$	4.5	48
234	Go! Go! Curry!	-73.99115	40.75463	273 W 38th St	New York	10018	NY	['273 W 38th St', 'New York, NY 10018']	$$	4.0	1439
235	Bessou	-73.991612045108	40.7035015366122	55 Water St	brooklyn	11201	NY	['55 Water St', 'Time out Market', 'brooklyn, NY 11201']		3.5	7
236	Daigo Handroll Bar	-73.982863	40.690884	445 Albee Square W	Brooklyn	11201	NY	['445 Albee Square W', 'Brooklyn, NY 11201']	$$	4.5	61
237	Masa	-73.9832784748688	40.7686063643871	10 Columbus Cir	New York	10019	NY	['10 Columbus Cir', 'Fl 4', 'Time Warner Center', 'New York, NY 10019']	$$$$	4.0	323
238	Fushimi Williamsburg	-73.954131	40.718827	475 Driggs Ave	Brooklyn	11211	NY	['475 Driggs Ave', 'Brooklyn, NY 11211']	$$	4.0	625
239	Satsuki	-73.983069	40.758184	114 W 47th St	New York	10036	NY	['114 W 47th St', 'New York, NY 10036']		4.0	48
240	SOBA AZUMA	-73.9832	40.76526	251 W 55th St	New York	10019	NY	['251 W 55th St', 'New York, NY 10019']	$$	4.0	262
241	Kiraku Sushi	-73.8534942	40.8532877	1948 Williamsbridge Rd	Bronx	10461	NY	['1948 Williamsbridge Rd', 'Bronx, NY 10461']	$$	3.5	76
242	Llama San	-74.00078	40.73225	359 6th Ave	New York	10014	NY	['359 6th Ave', 'New York, NY 10014']	$$$	4.0	48
243	66S Fusion	-73.9715740687866	40.6977600194066	130 Flushing Ave	Brooklyn	11205	NY	['130 Flushing Ave', 'Brooklyn, NY 11205']	$$	4.0	78
244	Gyu-Kaku Japanese BBQ	-73.97054	40.75537	805 3rd Ave	New York	10022	NY	['805 3rd Ave', '2nd Flr', 'New York, NY 10022']	$$$	4.0	1163
245	Kai Sushi Asian Fusion	-73.84565	40.84362	1475 Williamsbridge Rd	Bronx	10461	NY	['1475 Williamsbridge Rd', 'Bronx, NY 10461']	$$	4.0	226
246	Flipper’s	-74.00357	40.72242	337 W Broadway	New York	10013	NY	['337 W Broadway', 'New York, NY 10013']	$$	3.5	210
247	Sugarcane Raw Bar Grill	-73.992343	40.703799	55 Water St	Brooklyn	11201	NY	['55 Water St', 'Brooklyn, NY 11201']	$$$	4.0	552
248	Nare Sushi	-73.96992	40.76143	115 E 57th St	New York	10022	NY	['115 E 57th St', 'New York, NY 10022']	$$	4.0	325
249	Zutto Japanese American Pub	-74.00903	40.71847	77 Hudson St	New York	10013	NY	['77 Hudson St', 'New York, NY 10013']	$$	4.0	871
250	Okozushi By Megumi	-73.9444	40.71565	376 Graham Ave	Brooklyn	11211	NY	['376 Graham Ave', 'Brooklyn, NY 11211']		5.0	8
251	Sushumai Asian Fusion	-73.9872866123915	40.7211610690848	112 Stanton St	New York	10002	NY	['112 Stanton St', 'New York, NY 10002']	$$	4.5	174
252	Mu Ramen	-73.950631	40.743797	12-09 Jackson Ave	Long Island City	11101	NY	['12-09 Jackson Ave', 'Long Island City, NY 11101']	$$	3.5	1199
253	Abiko Curry	-73.9862179359732	40.7474259684723	2 W 32nd St	New York	10001	NY	['2 W 32nd St', 'New York, NY 10001']	$$	4.0	718
254	ICHIRAN Midtown	-73.99062	40.74839	132 W 31st St	New York	10001	NY	['132 W 31st St', 'New York, NY 10001']	$$	4.0	698
255	Lost In The Sauce	-74.00102	40.71897	265 Canal St	New York	10013	NY	['265 Canal St', 'New York, NY 10013']		4.5	17
256	Nippon Cha	-73.77167	40.76432	39-34 Bell Blvd	Bayside	11361	NY	['39-34 Bell Blvd', 'Bayside, NY 11361']	$$	4.0	762
257	SUGARFISH by sushi nozawa	-73.98882	40.73901	33 E 20th St	New York	10003	NY	['33 E 20th St', 'New York, NY 10003']	$$$	4.0	775
258	Juban	-74.00467	40.74731	207 10th Ave	New York	10011	NY	['207 10th Ave', 'New York, NY 10011']	$$	4.0	175
259	Mido Japanese	-73.9734598	40.7900491	612 Amsterdam Ave	New York	10024	NY	['612 Amsterdam Ave', 'Bet. West 89 St and West 90 St', 'New York, NY 10024']	$$	4.0	196
260	Tanoshi Sushi Sake Bar	-73.952815	40.767568	1372 York Ave	New York	10021	NY	['1372 York Ave', 'New York, NY 10021']	$$$$	4.5	629
261	Katsuno	-73.8499203163873	40.7104116655092	103-01 Metropolitan Ave	Forest Hills	11375	NY	['103-01 Metropolitan Ave', 'Forest Hills, NY 11375']	$$$	4.0	175
262	Minca	-73.98288	40.72412	536 E 5th St	New York	10009	NY	['536 E 5th St', 'New York, NY 10009']	$$	4.0	1646
263	Torishin	-73.98721	40.76496	362 W 53rd St	New York	10019	NY	['362 W 53rd St', 'New York, NY 10019']	$$$$	4.0	285
264	Juku	-73.999528	40.71461	32 Mulberry St	New York	10013	NY	['32 Mulberry St', 'New York, NY 10013']	$$$	4.0	118
265	Sushi Kaito	-73.98367	40.77916	244 W 72nd St	New York	10023	NY	['244 W 72nd St', 'New York, NY 10023']	$$$$	4.5	164
266	Kyoto	-73.989501953125	40.6877593994141	115 Smith St	Brooklyn	11201	NY	['115 Smith St', 'Brooklyn, NY 11201']	$$	4.0	216
267	O Ya	-73.98319	40.74283	120 E 28th St	New York	10016	NY	['120 E 28th St', 'New York, NY 10016']	$$$$	4.5	240
268	Zest	-73.991329	40.685711	176 Smith St	Brooklyn	11201	NY	['176 Smith St', 'Brooklyn, NY 11201']		4.5	36
269	Kondo	-73.9265084112689	40.7626545293336	2913 Broadway	Astoria	11106	NY	['2913 Broadway', 'Astoria, NY 11106']	$$	4.0	160
270	Momosan Ramen & Sake	-73.97746	40.74993	342 Lexington Ave	New York	10016	NY	['342 Lexington Ave', 'New York, NY 10016']	$$	4.0	1585
271	Tsukushi	-73.96648	40.75414	357 E 50th St	New York	10017	NY	['357 E 50th St', 'New York, NY 10017']	$$$	4.0	91
272	Cocoron	-73.99305	40.72031	16 Delancey St	New York	10002	NY	['16 Delancey St', 'New York, NY 10002']	$$	4.0	981
273	Go! Go! Curry!	-74.0090997	40.7098966	12 John St	New York	10038	NY	['12 John St', 'World Trade Center Stadium', 'New York, NY 10038']	$$	4.0	363
274	Hall	-73.99223	40.74032	17 W 20th St	New York	10011	NY	['17 W 20th St', 'New York, NY 10011']		4.5	32
275	Nishida Sho-ten NEXT	-73.96864	40.75394	304 E 49th St	New York	10017	NY	['304 E 49th St', 'New York, NY 10017']	$$	4.0	59
276	Sake Bar Satsko	-73.9802799	40.72445	202 E 7th St	New York	10009	NY	['202 E 7th St', 'New York, NY 10009']	$$	4.0	159
277	Kotobuki Manhattan	-73.98912	40.731107	56 3rd Ave	New York	10003	NY	['56 3rd Ave', 'New York, NY 10003']	$$	4.0	592
278	Musashi Asian Cuisine	-73.9514236450195	40.7111358642578	495 Grand St	Brooklyn	11211	NY	['495 Grand St', 'Brooklyn, NY 11211']	$$	4.5	143
279	ROKC	-73.9522425	40.8235051	3452 Broadway	New York	10031	NY	['3452 Broadway', 'New York, NY 10031']	$$	4.5	385
280	Gyu-Kaku Japanese BBQ	-73.829822	40.758159	4052 Main St	Flushing	11354	NY	['4052 Main St', 'Flushing, NY 11354']	$$	4.5	529
281	B Flat	-74.0048434404755	40.7185644131449	277 Church St	New York	10013	NY	['277 Church St', 'New York, NY 10013']	$$	4.0	358
282	mochiron	-73.91856	40.7653	34-18 30th Ave	Astoria	11103	NY	['34-18 30th Ave', 'Astoria, NY 11103']		4.0	65
283	Shokunin BBQ	-74.0062164404754	40.6332876204455	952 60th St	Brooklyn	11219	NY	['952 60th St', 'Brooklyn, NY 11219']	$$$	3.5	189
284	MakiMaki	-73.9780393019703	40.7633913312621	1369 6th Ave	New York	10019	NY	['1369 6th Ave', 'New York, NY 10019']	$$	4.0	145
285	Sushi Yasuda	-73.97347	40.75113	204 E 43rd St	New York	10017	NY	['204 E 43rd St', 'New York, NY 10017']	$$$	4.0	2099
286	Kobeyaki	-73.9530599	40.77861	215 E 86th St	New York	10028	NY	['215 E 86th St', 'New York, NY 10028']	$$	4.0	201
287	Yamashiro	-73.9666	40.69326	466 Myrtle Ave	Brooklyn	11205	NY	['466 Myrtle Ave', 'Brooklyn, NY 11205']	$$	3.5	128
288	Maison Yaki	-73.96913	40.67749	626 Vanderbilt Ave	Brooklyn	11238	NY	['626 Vanderbilt Ave', 'Brooklyn, NY 11238']		4.0	64
289	SUGARFISH by sushi nozawa	-74.00358	40.72511	202 Spring St	New York	10012	NY	['202 Spring St', 'New York, NY 10012']	$$	4.0	116
290	Miyabi Asian Fusion	-74.1345641477488	40.6258092020868	1348 Forest Ave	Staten Island	10302	NY	['1348 Forest Ave', 'Staten Island, NY 10302']	$$	4.5	319
291	Jpan	-73.982254	40.673599	287 5th Ave	Brooklyn	11215	NY	['287 5th Ave', 'Brooklyn, NY 11215']	$$	4.0	292
292	Cafe Hanamizuki	-73.9915989	40.7474471	143 W 29th St	New York	10001	NY	['143 W 29th St', 'New York, NY 10001']	$$	4.0	516
293	Tamashii Ramen	-73.926578	40.7628026	2905 Broadway	Astoria	11106	NY	['2905 Broadway', 'Astoria, NY 11106']	$$	4.0	699
294	Sushi Lab NYC	-73.98322	40.75851	132 West 47th St	New York	10036	NY	['132 West 47th St', 'New York, NY 10036']		4.5	176
295	Blue Ribbon Sushi Izakaya	-73.9882245327093	40.7220839812692	187 Orchard St	New York	10002	NY	['187 Orchard St', 'New York, NY 10002']	$$$	4.0	503
296	Komegashi Too	-74.0330536074767	40.7265105097	99 Town Square Pl	Jersey City	07310	NJ	['99 Town Square Pl', 'Jersey City, NJ 07310']	$$	3.5	439
297	Ramen Lab	-73.996285	40.720911	70 Kenmare St	New York	10012	NY	['70 Kenmare St', 'New York, NY 10012']	$$	4.0	323
298	Tempura Matsui	-73.97467	40.74819	222 E 39th St	New York	10016	NY	['222 E 39th St', 'New York, NY 10016']	$$$$	4.5	127
299	Nakamura	-73.985115	40.717975	172 Delancey St	New York	10002	NY	['172 Delancey St', 'New York, NY 10002']	$$	4.0	359
300	Hakubai	-73.97986	40.74954	66 Park Ave	New York	10016	NY	['66 Park Ave', 'New York, NY 10016']	$$$$	4.0	112
301	Sake Bar Decibel	-73.9878008	40.729299	240 E 9th St	New York	10003	NY	['240 E 9th St', 'New York, NY 10003']	$$	4.0	965
302	Chikarashi	-73.99948	40.71787	227 Canal St	New York	10013	NY	['227 Canal St', 'New York, NY 10013']	$$	4.0	480
303	Ichiran - Times Square	-73.9833	40.76004	152 W 49th St	New York	10019	NY	['152 W 49th St', 'New York, NY 10019']	$$	4.0	240
304	Sapporo	-74.029126	40.629027	7812 3rd Ave	Brooklyn	11209	NY	['7812 3rd Ave', 'Bayridge', 'Brooklyn, NY 11209']	$$	4.0	88
305	Menya Jiro- Fidi	-74.00714	40.70933	123 William St	New York	10038	NY	['123 William St', 'New York, NY 10038']	$$	4.0	143
306	Natsumi	-73.98503	40.76174	226 W 50th St	New York	10019	NY	['226 W 50th St', 'New York, NY 10019']	$$$	4.0	839
307	TJ Asian Bistro	-73.9136856	40.7461895	50-19 Skillman Ave	Woodside	11377	NY	['50-19 Skillman Ave', 'Woodside, NY 11377']	$$	4.0	417
308	Momoya	-73.9966481924057	40.7426255196333	185 7th Ave	New York	10011	NY	['185 7th Ave', 'New York, NY 10011']	$$	4.0	623
309	Sushi Ishikawa	-73.9538981	40.768783	419 E 74th St	New York	10021	NY	['419 E 74th St', 'New York, NY 10021']	$$$$	4.5	190
310	Sapporo Ichiban	-73.95057	40.72365	622 Manhattan Ave	Brooklyn	11222	NY	['622 Manhattan Ave', 'Brooklyn, NY 11222']	$$	4.0	236
311	Kogane Ramen	-73.992675	40.698608	76 Henry St	Brooklyn Heights	11201	NY	['76 Henry St', 'Brooklyn Heights, NY 11201']	$$	4.0	318
312	Pink Nori	-73.917282	40.764689	36-06 30th Ave	Astoria	11103	NY	['36-06 30th Ave', 'Astoria, NY 11103']	$$	4.0	383
313	Ennju	-73.99116	40.73737	20 E 17th St	New York	10003	NY	['20 E 17th St', 'New York, NY 10003']	$$	3.5	236
314	Samurai Papa BS	-73.951087	40.6897563	594 Lafayette Ave	Bedford-Stuyvesant	11216	NY	['594 Lafayette Ave', 'Bedford-Stuyvesant, NY 11216']	$$	4.0	149
315	Yakitori Tatsu	-73.9618723466992	40.7205331761803	90 Kent Ave	Brooklyn	11249	NY	['90 Kent Ave', 'Brooklyn, NY 11249']		4.5	4
316	Amura Japanese	-73.9542	40.775001	1567 2nd Ave	New York	10028	NY	['1567 2nd Ave', 'New York, NY 10028']	$$	4.0	313
317	Mitsuwa Marketplace	-73.9801246070119	40.8158107608922	595 River Rd	Edgewater	07020	NJ	['595 River Rd', 'Edgewater, NJ 07020']	$$	4.5	1582
318	Kome Waza	-74.01024	40.70351	40 Water St	New York	10004	NY	['40 Water St', 'New York, NY 10004']	$$	4.0	167
319	Mura	-73.984306	40.671123	369 5th Ave	Brooklyn	11215	NY	['369 5th Ave', 'Brooklyn, NY 11215']	$$	4.0	169
320	Kuu Ramen	-74.0089569	40.7096786	20 John St	New York	10038	NY	['20 John St', 'New York, NY 10038']	$$	4.0	604
321	Sushi Yasu	-73.846356	40.720967	70-11 Austin St	Forest Hills	11375	NY	['70-11 Austin St', 'Forest Hills, NY 11375']	$$	4.0	476
322	Japonica	-73.9931259	40.733757	90 University Pl	New York	10003	NY	['90 University Pl', 'New York, NY 10003']	$$	3.5	126
323	Oh Taisho	-73.989096	40.729463	9 Saint Marks Pl	New York	10003	NY	['9 Saint Marks Pl', 'New York, NY 10003']	$$	3.5	959
324	Café Zaiya	-73.98043	40.7523	18 E 41st St	New York	10017	NY	['18 E 41st St', 'New York, NY 10017']	$	4.0	1178
325	Silver Rice	-73.9604239538312	40.6597410822446	575A Flatbush Ave	Brooklyn	11225	NY	['575A Flatbush Ave', 'Brooklyn, NY 11225']	$$	4.5	80
326	Yuzu	-73.9438552856445	40.8093070983887	350 Lenox Ave	New York	10027	NY	['350 Lenox Ave', 'New York, NY 10027']	$$	4.0	187
327	Katana Kitten	-74.00639	40.73425	531 Hudson St	New York	10014	NY	['531 Hudson St', 'New York, NY 10014']	$$	4.0	60
328	Hasaki	-73.988868	40.729682	210 E 9th St	New York	10003	NY	['210 E 9th St', 'Basement', 'New York, NY 10003']	$$$	4.0	364
329	Sushi Jin	-73.951988	40.776032	316 E 84th St	New York	10028	NY	['316 E 84th St', 'New York, NY 10028']		5.0	12
330	Zurutto Ramen & Gyoza Bar	-73.980476	40.777836	142 W 72nd St	New York	10023	NY	['142 W 72nd St', 'New York, NY 10023']	$$	4.0	382
331	Restaurant Ukiyo	-73.98922	40.72699	239 E 5th St	New York	10003	NY	['239 E 5th St', 'New York, NY 10003']		4.5	64
332	Fuji Hibachi	-73.990702	40.757916	321 W 42nd St	New York	10036	NY	['321 W 42nd St', 'New York, NY 10036']	$$	3.5	306
333	Kouzan Japanese Restaurant	-73.97145	40.79226	685 Amsterdam Ave	New York	10025	NY	['685 Amsterdam Ave', 'New York, NY 10025']	$$	3.5	217
334	Yama 49	-73.968477	40.753865	308 E 49th St	New York	10017	NY	['308 E 49th St', 'New York, NY 10017']	$$	4.0	257
335	Wasabi Point	-73.88814	40.74327	76-18 Woodside Ave	Elmhurst	11373	NY	['76-18 Woodside Ave', 'Elmhurst, NY 11373']	$$	4.0	54
336	Yuba	-73.9900436401367	40.7305450439453	105 E 9th St	New York	10003	NY	['105 E 9th St', 'New York, NY 10003']	$$$	4.0	363
337	Sushi Of Gari	-73.95275	40.77137	402 E 78th St	New York	10075	NY	['402 E 78th St', 'New York, NY 10075']	$$$$	4.0	612
338	WAZA Sushi & Ramen	-73.9657299	40.69359	485 Myrtle Ave	Brooklyn	11205	NY	['485 Myrtle Ave', 'Brooklyn, NY 11205']	$$	3.5	168
339	Bondst	-73.994404	40.726934	6 Bond St	New York	10012	NY	['6 Bond St', 'New York, NY 10012']	$$$	4.0	954
340	Unagi-Ya Hachibei	-73.96805	40.757	238 E 53rd St	New York	10022	NY	['238 E 53rd St', 'Fl 2', 'New York, NY 10022']		3.5	51
341	Sushi Azabu	-74.0098838048935	40.7222930324682	428 Greenwich St	New York	10013	NY	['428 Greenwich St', 'New York, NY 10013']	$$$$	4.0	428
342	Jin Ramen - West Harlem	-73.9587672	40.8154774	3183 Broadway	New York	10027	NY	['3183 Broadway', 'New York, NY 10027']	$$	4.0	1049
343	Tengu Sushi & Noodle House	-74.00567	40.63332	5920 Fort Hamilton Pkwy	Brooklyn	11219	NY	['5920 Fort Hamilton Pkwy', 'Brooklyn, NY 11219']	$$	3.5	195
344	Sushi Ginza Onodera	-73.98151	40.7523399	461 5th Ave	New York	10017	NY	['461 5th Ave', 'New York, NY 10017']	$$$$	4.5	173
345	Uchu	-73.99026	40.72172	217 Eldridge St	New York	10002	NY	['217 Eldridge St', 'New York, NY 10002']	$$$$	4.5	76
346	Together	-73.9783	40.6123	2325 65th St	Brooklyn	11204	NY	['2325 65th St', 'Brooklyn, NY 11204']	$	4.5	157
347	Shuya Cafe de Ramen	-73.9167939666258	40.758007205736	42-13 Broadway	Astoria	11103	NY	['42-13 Broadway', 'Astoria, NY 11103']	$$	4.5	261
348	ICHIRAN - Brooklyn	-73.933271	40.707587	374 Johnson Ave	Brooklyn	11206	NY	['374 Johnson Ave', 'Brooklyn, NY 11206']	$$	3.5	1085
349	Tetsu	-74.0052	40.71733	78 Leonard St	New York	10013	NY	['78 Leonard St', 'New York, NY 10013']	$$	3.5	121
350	Teppan Bar & Grill	-74.038909	40.718919	319 Warren St	Jersey City	07302	NJ	['319 Warren St', 'Jersey City, NJ 07302']	$$	4.0	538
351	Menkoi Sato	-74.0017022376845	40.7316536618558	7 Cornelia St	New York	10014	NY	['7 Cornelia St', 'New York, NY 10014']	$$	4.5	152
352	Ramen Setagaya	-74.00641	40.65597	934 3rd Ave	Brooklyn	11232	NY	['934 3rd Ave', 'Japan Village', 'Brooklyn, NY 11232']		4.5	5
353	Otafuku	-73.98841	40.729486	220 E 9th St	New York	10003	NY	['220 E 9th St', 'New York, NY 10003']	$$	3.5	508
354	Honshu	-74.0359251201153	40.7157115638256	95 Greene St	Jersey City	07302	NJ	['95 Greene St', 'Jersey City, NJ 07302']	$$	4.0	278
355	Donguri Restaurant	-73.952431	40.775724	309 E 83rd St	New York	10028	NY	['309 E 83rd St', 'New York, NY 10028']	$$$	4.0	141
356	Grindhaus	-74.0105276	40.6791767	275 Van Brunt St	Brooklyn	11231	NY	['275 Van Brunt St', 'Brooklyn, NY 11231']	$$	4.5	103
357	Asea Fusion Modern Asian Bistro	-73.99915	40.64588	4120 8th Ave	Brooklyn	11232	NY	['4120 8th Ave', 'Brooklyn, NY 11232']	$$	4.0	251
358	Yoshi Japanese cuisine	-73.9180499	40.61572	5827 Ave T	Brooklyn	11234	NY	['5827 Ave T', 'Brooklyn, NY 11234']	$$	3.5	86
359	Shishito	-74.0987899	40.5942999	1434D Richmond Rd	Staten Island	10304	NY	['1434D Richmond Rd', 'Staten Island, NY 10304']	$$	4.0	109
360	Bai Sushi	-73.9202394	40.7597841	37-03 Broadway	Astoria	11103	NY	['37-03 Broadway', 'Astoria, NY 11103']	$$	4.0	213
361	Tomi Jazz	-73.96774	40.75725	239 E 53rd St	New York	10022	NY	['239 E 53rd St', 'New York, NY 10022']	$$	4.0	425
362	Cafe Greenpoint	-73.950889	40.724431	650 Manhattan Ave Brooklyn Ny 11222	New York	11222	NY	['650 Manhattan Ave Brooklyn Ny 11222', 'New York, NY 11222']		5.0	9
363	Nobu Downtown	-74.008879	40.711203	195 Broadway	New York	10007	NY	['195 Broadway', 'New York, NY 10007']	$$$$	3.5	369
364	Sushi By Boū Suite 1001	-73.98345	40.746052	32 E 32nd St	New York	10016	NY	['32 E 32nd St', 'Ste 1001', 'New York, NY 10016']		4.5	59
365	Tampopo Ramen	-73.936309	40.850719	1 Bennett Ave	New York	10033	NY	['1 Bennett Ave', 'New York, NY 10033']	$$	4.0	371
366	Komorebi Full House	-74.004041	40.630169	6201 11th Ave	Brooklyn	11219	NY	['6201 11th Ave', 'Brooklyn, NY 11219']		4.5	11
367	Chikarashi	-73.98871	40.74458	1158 Broadway	New York	10001	NY	['1158 Broadway', 'New York, NY 10001']	$$	4.0	93
368	Inaka Asian Cuisine	-73.967819	40.679565	597 Vanderbilt Ave	Brooklyn	11238	NY	['597 Vanderbilt Ave', 'Brooklyn, NY 11238']	$$	4.0	230
369	Takahachi Tribeca Restaurant	-74.007919	40.71659	145 Duane St	New York	10013	NY	['145 Duane St', 'New York, NY 10013']	$$$	3.5	227
